timestamp,processing time,predicted pt
1429.7675302775442,71160.8,44510.35546875
1433.2300540540539,1102.3,44422.7734375
1434.1925344608878,70712.9,44479.546875
1436.0737288135592,150219.2,44443.3046875
1437.028055099247,175138.5,44423.171875
1437.8751481481481,787.1,44390.5234375
1440.4333333333332,270.0,44393.1875
1440.560276633613,117778.2,44449.7265625
1441.733910636061,171042.2,44446.2890625
1442.5981892134832,66513.0,44416.10546875
1443.015661297745,64963.8,44438.515625
1444.0925673032139,64216.2,44461.40625
1444.7934039783004,82714.9,44484.421875
1446.0962483558994,154989.6,44498.109375
1447.3484352474566,173855.0,44476.3515625
1448.2504600104548,114669.2,44445.6484375
1448.9863468122785,101477.5,44443.8828125
1449.5082,437.7,44448.46875
1450.7410625,5177.3,44395.0703125
1450.8978768385957,152765.1,44446.3828125
1454.4220435835352,123719.6,44426.3359375
1455.2455181753387,84004.1,44420.359375
1456.028621641249,82424.6,44433.3203125
1456.7828351648352,2676.2,44456.23828125
1458.0433939586646,94150.0,44507.26953125
1460.079525856426,137281.1,44517.8046875
1461.345,600.0,44505.0546875
1461.500205882353,992.7,44585.20703125
1462.4675952509444,55346.4,44635.66796875
1464.3950564753914,132146.3,44613.078125
1468.3581949152542,3533.3,44625.40625
1472.035327789328,129730.4,44674.0546875
1476.9594935514917,155606.7,44480.9375
1477.0272922705315,61894.0,44459.51953125
1477.6464757624396,92908.6,44482.7265625
1477.8911781345566,117539.8,44491.07421875
1479.4325516929205,165464.7,44487.78515625
1483.9341305147059,146657.1,44481.76171875
1484.2607104080869,160050.5,44464.9375
1488.7165153467222,158128.4,44442.046875
1496.6273770415305,64070.1,44498.109375
1498.4987369071148,121219.1,44502.34375
1503.190738271605,84802.0,44539.6953125
1506.1386136363635,1310.1,44583.5625
1506.227066885515,72888.0,44634.40625
1507.6182046421663,77327.0,44651.2578125
1513.8921150737044,62882.6,44688.9296875
1514.2296610169492,3537.3,44709.28515625
1514.8080846815835,86847.3,44803.16015625
1517.3994532252618,88595.2,44772.14453125
1520.1520083424011,165229.0,44740.6015625
1521.8431956521738,1341.3,44717.8828125
1523.6562853650016,85651.6,44775.328125
1525.3184797736324,142901.5,44783.09765625
1528.862694427801,99956.3,44788.00390625
1532.180883205456,105297.3,44790.578125
1535.2358598639455,87968.2,44748.06640625
1537.0033333333333,1038.0,44714.8984375
1538.6249619114794,169915.6,44755.8984375
1539.9431513812156,27082.4,44747.68359375
1543.788,750.0,44751.9296875
1545.900714527027,88604.7,44790.2265625
1550.34425,336.9,44888.2578125
1556.7955154004107,87336.0,44955.9140625
1565.9478260869566,690.0,45018.1171875
1568.1920714285716,411.1,45054.7265625
1574.0382489255014,83546.2,45076.2109375
1575.5690571428572,1038.3,45090.8828125
1582.397194693315,86847.5,45081.05078125
1584.3428571428572,210.0,45083.984375
1584.5410752063015,159738.7,45104.234375
1586.0717105263157,1049.7,45118.8046875
1589.7224757785466,86497.1,45150.24609375
1596.4781509433963,1558.8,45171.0859375
1599.89174166831,151959.9,45223.86328125
1600.9880851851854,72703.8,45240.4921875
1602.305143316583,149081.9,45250.21875
1603.6624352941176,2549.3,45255.5625
1607.237168790711,105732.7,45216.421875
1609.987147357368,85463.2,45175.46484375
1611.9736324873095,147577.3,45178.1875
1612.4359985754986,84013.5,45168.296875
1615.228854736054,79914.4,45181.421875
1625.066480263158,9059.0,45164.7421875
1626.5998571428572,600.3,45257.60546875
1626.9789130434783,1360.6,45277.84375
1636.8,510.0,45390.66796875
1641.34209375,945.3,45456.32421875
1654.2650990990992,3281.4,47084.546875
1657.357142857143,630.0,47106.8671875
1661.0727010309276,2904.8,47180.17578125
1664.958496124031,7650.0,47246.9296875
1674.222029616725,51459.4,48764.73828125
1677.3297142857143,627.6,49604.203125
1682.1305234758236,85412.2,49267.203125
1687.5389485294118,4060.3,49809.83984375
1690.6250939907552,77705.5,50276.2421875
1696.3491,2361.5,52052.3203125
1697.851979329173,76778.9,52530.3046875
1700.9287272727272,617.7,677.305419921875
1703.3214151528578,67626.6,676.0911254882812
1715.7195280528051,18109.5,672.81787109375
1732.2684855305467,9287.9,645.216796875
1739.9138333333333,2278.9,645.9025268554688
1741.95,180.0,647.7020263671875
1750.008932863377,89121.8,645.5596313476562
1752.8727272727274,330.0,645.5239868164062
1761.2969509202453,4879.7,643.0101928710938
1830.4038461538462,780.0,625.1621704101562
1836.45,660.0,621.9262084960938
1842.2705337423313,68434.2,597.86474609375
1844.1331066666667,2208.4,599.7373046875
1849.5049863013699,2183.6,597.4376831054688
1853.2069166666668,3560.2,597.4797973632812
1853.4,210.0,596.67333984375
1855.9737816091954,2598.1,595.8245239257812
1860.6,600.0,593.9522094726562
1875.4561825095057,7832.4,593.6974487304688
1883.0533333333333,1350.0,592.6881713867188
1896.1334333333332,859.7,575.241455078125
1904.3173008130082,3633.3,560.8148193359375
1907.3023761467891,3212.6,556.8726196289062
1963.6148303571429,3328.7,522.2711181640625
1963.9599937561616,91134.2,520.9029541015625
1968.9841304347826,676.5,528.8452758789062
1984.0581087231353,23627.7,520.2159423828125
1998.5784137931034,842.6,510.9562072753906
2002.1032258064517,2790.0,510.9810485839844
2020.9602424242423,941.2,503.0782470703125
2044.4760204081633,1467.5,504.95465087890625
2074.7357142857145,1260.0,495.3976745605469
2078.8291487603306,3597.1,494.1767883300781
2083.9666666666667,1620.0,493.3660583496094
2102.5378,1188.8,492.36968994140625
2112.7043733333335,2247.2,491.3973693847656
2134.5786857142857,2089.2,491.5760498046875
2166.966404761905,2502.2,488.9301452636719
2179.981395348837,1290.0,488.0423278808594
2235.8037214285714,4197.9,491.1397705078125
2262.4706896551725,1728.0,490.2853088378906
2381.775251968504,15203.6,459.3040466308594
2513.595230769231,6986.8,472.28533935546875
